"PK_MEDICATION_ID","SIMPLE_GENERIC_NAME","GENERIC_NAME","THERAPEUTIC_CLASS","PHARMACY_CLASS","PHARMACY_SUBCLASS","AMOUNT","FORM","FK_ROUTE_ID","CONTROLLED_MED_YN","DEA_CLASS","RECORD_STATE","SOURCE_LAST_UPDATE_DATE","SOURCE_CODE","FULL_NAME","SOURCE_ORIG_ID","FK_3M_NCID_ID","MEDICATION_COUNT"
6370020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-15 00:15:00,"SCM","nystatin-zinc-hydrocortisone cream","--NYSTATIN-ZINC-HYDROCORTISONE CREAM",15166004,2
6442029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-22 00:15:01,"SCM","Rosuvastatin Calcium Tab 5 MG (CRESTOR)","--ROSUVASTATIN CALCIUM TAB 5 MG (CRESTOR)",3000549185,5
6038039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-03-23 00:15:00,"SCM","Lovastatin 40 mg or tabs, 1 tablet daily at dinner","--LOVASTATIN 40 MG OR TABS, 1 TABLET DAILY AT DINNER",NA,2
6283016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-24 00:15:00,"SCM","Simvastatin (zocor) 20 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN (ZOCOR) 20 MG OR TABS, 1 TABLET AT BEDTIME",NA,2
6329026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-27 00:15:00,"SCM","Pravastatin Sodium 20 MG OR TABS 1 TABLET AT BEDTIME","--PRAVASTATIN SODIUM 20 MG OR TABS 1 TABLET AT BEDTIME",NA,2
6457015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-11 00:15:00,"SCM","Simvastatin Tab 10 MG (ZOCOR)","--SIMVASTATIN TAB 10 MG (ZOCOR)",3000271892,2
6240022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-03-31 00:15:00,"SCM","Lovastatin 40 MG OR TABS 1 TABLET DAILY AT DINNER","--LOVASTATIN 40 MG OR TABS 1 TABLET DAILY AT DINNER",NA,3
6238023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-23 00:15:00,"SCM","Atorvastatin 80mg daily","--ATORVASTATIN 80MG DAILY",NA,2
6481029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-27 00:15:00,"SCM","Simvastatin Tab 20 MG (ZOCOR)","--SIMVASTATIN TAB 20 MG (ZOCOR)",15258423,8
6480026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-20 00:15:00,"SCM","Atorvastatin Calcium Tab 40 MG (Base Equivalent)","--ATORVASTATIN CALCIUM TAB 40 MG (BASE EQUIVALENT)",3000284910,2
6086062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-06 00:15:00,"SCM","Rosuvastatin calcium (crestor) 10 mg or tabs, 1 tablet daily","--ROSUVASTATIN CALCIUM (CRESTOR) 10 MG OR TABS, 1 TABLET DAILY",NA,5
6093071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-07 00:15:00,"SCM","Simvastatin 80 mg or tabs, 1 tablet daily","--SIMVASTATIN 80 MG OR TABS, 1 TABLET DAILY",NA,2
6087072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-07 00:15:00,"SCM","Simvastatin 40 mg qhs","--SIMVASTATIN 40 MG QHS",NA,5
6494143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-07 00:15:00,"SCM","lipitor 40 mg oral daily","--LIPITOR 40 MG ORAL DAILY",NA,3
6564027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-11 00:15:00,"SCM","crestor 10 mg","--CRESTOR 10 MG",3000543439,4
6563023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-09 00:15:00,"SCM","Crestor 20 mg","--CRESTOR 20 MG",3000543438,2
6563029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-03 00:15:00,"SCM","simvastatin 40mg every night at bedtime","--SIMVASTATIN 40MG EVERY NIGHT AT BEDTIME",NA,2
6563034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-15 11:10:39,"SCM","Greer's Goo (nystatin/zinc/hydrocortisone topical)","--GREER'S GOO (NYSTATIN/ZINC/HYDROCORTISONE TOPICAL)",16637458,3
6501115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-22 00:15:00,"SCM","Pravastatin Sodium Tab 40 MG","--PRAVASTATIN SODIUM TAB 40 MG",3000275806,3
6498128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-24 00:15:00,"SCM","Lovastatin Tab 20 MG","--LOVASTATIN TAB 20 MG",3000263751,7
6498136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-20 00:15:00,"SCM","Ezetimibe-Simvastatin Tab 10-20 MG (VYTORIN)","--EZETIMIBE-SIMVASTATIN TAB 10-20 MG (VYTORIN)",3000561661,2
6521028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-03 09:41:42,"SCM","Lovastatin 40 mg. PO QHS","--LOVASTATIN 40 MG. PO QHS",NA,3
6537016,"pitavastatin","pitavastatin 2 mg tablet",NA,NA,NA,"2 mg","tablet",10700,NA,NA,"Active",2017-02-17 19:24:08,"SCM","pitavastatin 2 mg oral tablet","2834-10217-PITAVASTATIN 2 MG ORAL TABLET",3000700843,48
6498093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-02 00:15:00,"SCM","nystatin 500,000 units","--NYSTATIN 500,000 UNITS",15099324,2
6584013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-10 00:15:00,"SCM","Crestor 10 mg oral every night at bedtime","--CRESTOR 10 MG ORAL EVERY NIGHT AT BEDTIME",NA,2
6627022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-21 00:15:00,"SCM","Simvastatin Tab 40 MG (ZOCOR)","--SIMVASTATIN TAB 40 MG (ZOCOR)",3000271894,6
6613016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-19 11:25:19,"SCM","Atorvastatin calcium (lipitor) 40 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM (LIPITOR) 40 MG OR TABS, 1 TABLET DAILY",NA,3
6613018,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 2.5 mg-20 mg tablet",NA,NA,NA,"2.5 mg-20 mg","tablet",10700,NA,NA,"Active",2016-01-28 13:02:42,"SCM","Caduet 2.5 mg-20 mg oral tablet","2380-8015-CADUET 2.5 MG-20 MG ORAL TABLET",3000714846,2
6671053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-05 00:15:00,"SCM","Lovastatin 20 mg or tabs, 1 tablet daily at dinner","--LOVASTATIN 20 MG OR TABS, 1 TABLET DAILY AT DINNER",NA,2
6656021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-31 00:15:00,"SCM","pravastatin 40mg bedtime daily","--PRAVASTATIN 40MG BEDTIME DAILY",NA,3
6548013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-18 00:15:00,"SCM","Pravastatin Sodium Tab 80 MG","--PRAVASTATIN SODIUM TAB 80 MG",15571532,2
6549017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-14 00:15:00,"SCM","Rosuvastatin Calcium Tab 20 MG","--ROSUVASTATIN CALCIUM TAB 20 MG",3000543438,2
6674069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-20 15:48:12,"SCM","Crestor tablet","--CRESTOR TABLET",16541376,2
6615054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-02 00:15:01,"SCM","Atorvastatin Calcium Tab 40 MG","--ATORVASTATIN CALCIUM TAB 40 MG",3000284910,3
6641012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-03 00:15:00,"SCM","Lovastatin Tab 40 MG","--LOVASTATIN TAB 40 MG",3000263752,3
6640020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-27 00:15:00,"SCM","Nystatin 100000 unit/ml mt susp, 1 teaspoonful 4 times daily","--NYSTATIN 100000 UNIT/ML MT SUSP, 1 TEASPOONFUL 4 TIMES DAILY",NA,2
6778015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-29 00:15:00,"SCM","simvastatin 10 mg oral tablet daily","--SIMVASTATIN 10 MG ORAL TABLET DAILY",NA,2
6751037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-22 00:15:00,"SCM","Simvastatin 5 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN 5 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,2
6937030,"niacin-simvastatin","niacin-simvastatin 1000 mg-40 mg tablet, extended release",NA,NA,NA,"1000 mg-40 mg","tablet, extended release",10700,NA,NA,"Active",2015-07-07 17:01:15,"SCM","niacin-simvastatin 1000 mg-40 mg oral tablet, extended release","2674-10303-NIACIN-SIMVASTATIN 1000 MG-40 MG ORAL TABLET, EXTENDED RELEASE",16397529,3
6914017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-19 00:15:00,"SCM","Nystatin Susp 100000 Unit/ML","--NYSTATIN SUSP 100000 UNIT/ML",15150695,2
6912039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-08 00:15:01,"SCM","Rosuvastatin Calcium Tab 20 MG (CRESTOR)","--ROSUVASTATIN CALCIUM TAB 20 MG (CRESTOR)",3000543438,3
6890011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-18 00:15:00,"SCM","Pravastatin Sodium Tab 40 MG (PRAVACHOL)","--PRAVASTATIN SODIUM TAB 40 MG (PRAVACHOL)",3000275806,4
6811021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-03 00:15:00,"SCM","Lipitor 20 mg oral daily","--LIPITOR 20 MG ORAL DAILY",NA,2
7105011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-21 00:15:00,"SCM","nystatin oral liquid 5 ml swish and swallow every 6 hours","--NYSTATIN ORAL LIQUID 5 ML SWISH AND SWALLOW EVERY 6 HOURS",NA,2
6987028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-11 14:46:05,"SCM","Pravastatin 40mg PO daily","--PRAVASTATIN 40MG PO DAILY",NA,2
7096014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-26 00:15:00,"SCM","nystatin oral liquid 5ml","--NYSTATIN ORAL LIQUID 5ML",16641012,3
7121017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-18 00:15:00,"SCM","LIPITOR 10 MG OR TABS","--LIPITOR 10 MG OR TABS",3000284908,3
7066039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-02 00:15:01,"SCM","Pravastatin Sodium Tab 20 MG","--PRAVASTATIN SODIUM TAB 20 MG",3000271686,4
7066041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-18 00:15:00,"SCM","Rosuvastatin Calcium Tab 20 MG (CRESTOR","--ROSUVASTATIN CALCIUM TAB 20 MG (CRESTOR",3000543438,2
7089018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-30 00:15:00,"SCM","Lipitor 5mg","--LIPITOR 5MG",16639021,3
7216010,"ezetimibe-simvastatin","ezetimibe-simvastatin 10 mg-80 mg tablet",NA,NA,NA,"10 mg-80 mg","tablet",10700,NA,NA,"Active",2013-03-07 00:15:00,"SCM","ezetimibe-simvastatin 10 mg-80 mg tablet","148-5023-EZETIMIBE-SIMVASTATIN 10 MG-80 MG TABLET",3000561660,3
7415011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-09 00:15:00,"SCM","lipitor 40mg po daily","--LIPITOR 40MG PO DAILY",NA,3
7292012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-23 00:15:00,"SCM","nystatin topical daily","--NYSTATIN TOPICAL DAILY",NA,2
7388020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-25 00:15:00,"SCM","simvastatin 20mg tab","--SIMVASTATIN 20MG TAB",3000271893,10
7295012,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2015-11-07 05:15:29,"SCM","amlodipine-atorvastatin","2380--AMLODIPINE-ATORVASTATIN",15270968,3
7388042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-19 10:04:33,"SCM","simvastatin 20mg","--SIMVASTATIN 20MG",15102319,3
7298024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-06 00:15:00,"SCM","SIMVASTATIN 40 MG OR TABS","--SIMVASTATIN 40 MG OR TABS",3000271894,12
7222085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-24 00:15:00,"SCM","Simvastatin 40 mg oral tabs 1 TABLET AT BEDTIME","--SIMVASTATIN 40 MG ORAL TABS 1 TABLET AT BEDTIME",NA,2
7326019,"pitavastatin","pitavastatin 4 mg tablet",NA,NA,NA,"4 mg","tablet",10700,NA,NA,"Active",2017-01-08 22:02:29,"SCM","pitavastatin 4 mg oral tablet","2834-10218-PITAVASTATIN 4 MG ORAL TABLET",16197330,24
7431020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-25 00:15:00,"SCM","Atorvastatin 40mg tab","--ATORVASTATIN 40MG TAB",15571540,4
7464021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-31 00:15:00,"SCM","LIPITOR 20 MG OR TABS","--LIPITOR 20 MG OR TABS",3000284909,6
7551017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-05-24 00:15:00,"SCM","Tylenol 650 mg oral every 4 hours as needed for pain","--TYLENOL 650 MG ORAL EVERY 4 HOURS AS NEEDED FOR PAIN",NA,7
7480015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-06 00:15:00,"SCM","Simvastatin 20mg nightly","--SIMVASTATIN 20MG NIGHTLY",NA,2
7733018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-24 00:15:00,"SCM","LIPITOR 40 MG OR TABS","--LIPITOR 40 MG OR TABS",3000284910,2
7732012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-24 00:15:00,"SCM","LOVASTATIN 20 MG OR TABS","--LOVASTATIN 20 MG OR TABS",3000263751,2
7785023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-14 00:15:00,"SCM","Simvastatin 20 mg po tabs, 1 tablet at bedtime","--SIMVASTATIN 20 MG PO TABS, 1 TABLET AT BEDTIME",NA,2
7667023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-23 00:15:00,"SCM","zocor 10 mg oral daily","--ZOCOR 10 MG ORAL DAILY",NA,2
7609016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-30 00:15:00,"SCM","Atorvastatin calcium 40 mg or tabs, 1 tablet daily","--ATORVASTATIN CALCIUM 40 MG OR TABS, 1 TABLET DAILY",NA,2
7588018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-05 00:15:00,"SCM","CRESTOR 5 MG OR TABS","--CRESTOR 5 MG OR TABS",3000549185,3
7580069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-02 00:15:00,"SCM","atorvastatin 40mg nightly","--ATORVASTATIN 40MG NIGHTLY",NA,2
7647033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-21 00:15:00,"SCM","lipitor 20 mg oral daily at bedtime","--LIPITOR 20 MG ORAL DAILY AT BEDTIME",NA,2
7766024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-23 00:15:00,"SCM","PRAVASTATIN SODIUM 80 MG OR TABS","--PRAVASTATIN SODIUM 80 MG OR TABS",3000531763,2
8043021,"niacin-simvastatin","niacin-simvastatin 1000 mg-40 mg tablet, extended release",NA,NA,NA,"1000 mg-40 mg","tablet, extended release",10700,NA,NA,"Active",2013-11-01 14:23:54,"SCM","Simcor 1000 mg-40 mg oral tablet, extended release","2674-10303-SIMCOR 1000 MG-40 MG ORAL TABLET, EXTENDED RELEASE",16397529,5
7907030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-02 00:15:00,"SCM","Atorvastatin Calcium Tab 10 MG (Base Equivalent)","--ATORVASTATIN CALCIUM TAB 10 MG (BASE EQUIVALENT)",3000284908,2
8016035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-27 00:15:00,"SCM","simvastatin 40 mg oral tablet-home medication","--SIMVASTATIN 40 MG ORAL TABLET-HOME MEDICATION",NA,3
8260040,"nystatin","nystatin 100000 units/mL suspension",NA,NA,NA,"100000 units/mL","suspension",10700,NA,NA,"Active",2016-05-11 09:57:31,"SCM","nystatin","193-4515-NYSTATIN",16533617,8
8017014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-28 10:47:15,"SCM","simvastatin 20 mg po daily","--SIMVASTATIN 20 MG PO DAILY",NA,3
8076017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-26 00:15:00,"SCM","Rosuvastatin 10mg tab","--ROSUVASTATIN 10MG TAB",3000543439,6
8128028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-29 00:15:00,"SCM","Simvastatin 40mg tab","--SIMVASTATIN 40MG TAB",15258424,5
8133057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-15 00:15:00,"SCM","Atorvastatin calcium (lipitor) 20 mg po tabs, 1 tablet daily","--ATORVASTATIN CALCIUM (LIPITOR) 20 MG PO TABS, 1 TABLET DAILY",NA,2
7897020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-09 00:15:00,"SCM","ATORVASTATIN CALCIUM 10 MG OR TABS","--ATORVASTATIN CALCIUM 10 MG OR TABS",3000284908,2
8420037,"pitavastatin","pitavastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-02-23 11:17:05,"SCM","pitavastatin","2834--PITAVASTATIN",3000700787,5
8208017,"nystatin topical","nystatin topical 100,000 units/g with emollients kit",NA,NA,NA,"100,000 units/g with emollients","kit",10699,NA,NA,"Active",2016-07-20 11:52:27,"SCM","nystatin 100,000 units/g with emollients topical kit","1408-10374-NYSTATIN 100,000 UNITS/G WITH EMOLLIENTS TOPICAL KIT",16640691,11
8425033,"imipenem-cilastatin","imipenem-cilastatin 500 mg-500 mg powder for injection",NA,NA,NA,"500 mg-500 mg","powder for injection",10911,NA,NA,"Active",2013-02-03 00:15:00,"SCM","imipenem-cilastatin 500 mg-500 mg powder for injection","1568-799-IMIPENEM-CILASTATIN 500 MG-500 MG POWDER FOR INJECTION",16433179,2
8055012,"ezetimibe-simvastatin","ezetimibe-simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2015-12-19 08:03:06,"SCM","ezetimibe-simvastatin","148--EZETIMIBE-SIMVASTATIN",15125428,4
7878028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 00:15:00,"SCM","Nystatin 5ml swish and swallow","--NYSTATIN 5ML SWISH AND SWALLOW",3000254125,2
8174065,"Lovastatin","Lovastatin","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors",NA,NA,8437,NA,NA,NA,NA,"EPIC","LOVASTATIN ER PO","140544",15602144,9
8177083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-13 22:18:47,"SCM","Simvastatin 20 MG PO TABS","--SIMVASTATIN 20 MG PO TABS",3000271893,4
8310028,"pitavastatin","pitavastatin 1 mg tablet",NA,NA,NA,"1 mg","tablet",10700,NA,NA,"Active",2013-07-19 00:15:00,"SCM","Livalo 1 mg tablet","2834-10215-LIVALO 1 MG TABLET",16197326,2
7867093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-06 08:58:44,"SCM","Simvastatin 40 mg po tabs, 1 tablet at bedtime","--SIMVASTATIN 40 MG PO TABS, 1 TABLET AT BEDTIME",NA,3
8278081,"Niacin-Simvastatin",NA,"Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors",NA,NA,8437,NA,NA,NA,NA,"EPIC","NIACIN-SIMVASTATIN ER PO","140978",NA,2
8179045,"Sitagliptin-Simvastatin","Sitagliptin-Simvastatin Tab 50-10 MG","Endocrine & Metabolic Drugs","Antidiabetic","Antidiabetic Combinations","50-10 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","SITAGLIPTIN-SIMVASTATIN 50-10 MG PO TABS","140163",NA,2
8250022,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2014-02-28 15:58:36,"SCM","Caduet","2380--CADUET",15162441,2
8599023,"octreotide","octreotide",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-06-28 14:14:46,"SCM","Sandostatin LAR Depot","1822--SANDOSTATIN LAR DEPOT",16434065,5
8468022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-12 00:15:00,"SCM","Atorvastatin Calcium Tab 10 MG","--ATORVASTATIN CALCIUM TAB 10 MG",3000284908,3
8482023,"nystatin topical","nystatin topical",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-11-17 16:15:23,"SCM","Mycostatin Topical","1408--MYCOSTATIN TOPICAL",15262326,10
8984064,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-40 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-40 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","EZETIMIBE-ATORVASTATIN 10-40 MG PO TABS","143313",NA,14
8984065,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-10 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-10 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","LIPTRUZET 10-10 MG PO TABS","143317",NA,6
8770093,"Atorvastatin Calcium","Atorvastatin Calcium Tab 10 MG (Base Equivalent)","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors","10 MG","Cap",8437,0,NA,NA,NA,"EPIC","INVESTIGATIONAL ATORVASTATIN 10 MG CAPS OR PLACEBO","9001217",NA,5
8772046,"Atorvastatin Calcium","Atorvastatin Calcium Tab 20 MG (Base Equivalent)","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors","20 MG","Cap",8437,0,NA,NA,NA,"EPIC","INVESTIGATIONAL ATORVASTATIN 20 MG CAPS OR PLACEBO","9001218",NA,13
8773061,"Atorvastatin Calcium","Atorvastatin Calcium Tab 20 MG (Base Equivalent)","Cardiovascular Agents","Antihyperlipidemic","HMG CoA Reductase Inhibitors","40 mg","Tab",8437,0,NA,NA,NA,"EPIC","INVESTIGATIONAL ATORVASTATIN 40 MG TABS","9001219",NA,36
8771090,"nystatin","nystatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-03-01 13:31:32,"SCM","nystatin 100,000 units/mL oral suspension","193--NYSTATIN 100,000 UNITS/ML ORAL SUSPENSION",15150695,241
8983063,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-10 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-10 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","EZETIMIBE-ATORVASTATIN 10-10 MG PO TABS","143311",NA,15
8983065,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-40 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-40 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","LIPTRUZET 10-40 MG PO TABS","143319",NA,6
8982064,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-20 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-20 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","EZETIMIBE-ATORVASTATIN 10-20 MG PO TABS","143312",NA,9
8982066,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-80 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-80 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","LIPTRUZET 10-80 MG PO TABS","143320",NA,3
8983141,"Ezetimibe-Atorvastatin",NA,"Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations",NA,NA,8437,NA,NA,NA,NA,"EPIC","EZETIMIBE-ATORVASTATIN PO","143623",NA,3
8985064,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-80 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-80 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","EZETIMIBE-ATORVASTATIN 10-80 MG PO TABS","143314",NA,4
8985065,"Ezetimibe-Atorvastatin","Ezetimibe-Atorvastatin Tab 10-20 MG","Cardiovascular Agents","Antihyperlipidemic","Antihyperlipidemics - Combinations","10-20 MG","Tab",8437,0,NA,"Deleted",NA,"EPIC","LIPTRUZET 10-20 MG PO TABS","143318",NA,10
8923038,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-12-30 16:37:40,"SCM","atorvastatin 10 mg oral tablet","1125--ATORVASTATIN 10 MG ORAL TABLET",15571542,7
8947051,"amLODIPine-atorvastatin","amLODIPine-atorvastatin 2.5 mg-10 mg tablet",NA,NA,NA,"2.5 mg-10 mg","tablet",10700,NA,NA,"Active",2016-08-15 09:27:01,"SCM","amLODIPine-atorvastatin 2.5 mg-10 mg oral tablet","2380-7727-AMLODIPINE-ATORVASTATIN 2.5 MG-10 MG ORAL TABLET",3000568589,5
9189020,"nystatin","nystatin 100000 units/mL suspension",NA,NA,NA,"100000 units/mL","suspension",10700,NA,NA,"Active",2017-03-03 16:12:18,"SCM","nystatin 100000 units/mL oral suspension","193-4515-NYSTATIN 100000 UNITS/ML ORAL SUSPENSION",15150695,733
9164035,"pitavastatin","pitavastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2015-08-07 20:00:57,"SCM","Livalo","2834--LIVALO",3000700787,2
9690108,"Dietary Management Product","Dietary Management Product","Nutritional Products","Dietary products","Dietary Management Products",NA,NA,8437,NA,NA,NA,NA,"EPIC","LIPICHOL 540 PO","144353",NA,4
9756050,"imipenem-cilastatin","imipenem-cilastatin 500 mg-500 mg powder for injection",NA,NA,NA,"500 mg-500 mg","powder for injection",10911,NA,NA,"Active",2016-09-12 15:02:01,"SCM","imipenem-cilastatin 500 mg-500 mg injectable powder for injection","1568-799-IMIPENEM-CILASTATIN 500 MG-500 MG INJECTABLE POWDER FOR INJECTION",16433179,6
