PK_MEDICATION_ID,SIMPLE_GENERIC_NAME,GENERIC_NAME,THERAPEUTIC_CLASS,PHARMACY_CLASS,PHARMACY_SUBCLASS,AMOUNT,FORM,FK_ROUTE_ID,CONTROLLED_MED_YN,DEA_CLASS,RECORD_STATE,SOURCE_LAST_UPDATE_DATE,SOURCE_CODE,statin_curation,FULL_NAME,SOURCE_ORIG_ID,FK_3M_NCID_ID,MEDICATION_COUNT
3960009,niacin-simvastatin,"niacin-simvastatin 1000 mg-20 mg tablet, extended release",NA,NA,NA,1000 mg-20 mg,"tablet, extended release",10700,NA,NA,Active,2/9/12 0:15,SCM,TRUE,"Simcor 1000 mg-20 mg tablet, extended release","2674-9422-SIMCOR 1000 MG-20 MG TABLET, EXTENDED RELEASE",16030970,2
8043021,niacin-simvastatin,"niacin-simvastatin 1000 mg-40 mg tablet, extended release",NA,NA,NA,1000 mg-40 mg,"tablet, extended release",10700,NA,NA,Active,11/1/13 14:23,SCM,TRUE,"Simcor 1000 mg-40 mg oral tablet, extended release","2674-10303-SIMCOR 1000 MG-40 MG ORAL TABLET, EXTENDED RELEASE",16397529,5
2198086,niacin-simvastatin,"niacin-simvastatin 500 mg-20 mg tablet, extended release",NA,NA,NA,500 mg-20 mg,"tablet, extended release",10700,NA,NA,Active,4/12/16 11:54,SCM,TRUE,"Simcor 500 mg-20 mg oral tablet, extended release","2674-9418-SIMCOR 500 MG-20 MG ORAL TABLET, EXTENDED RELEASE",16030969,29
2550006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/8/12 0:15,SCM,TRUE,"Simcor 500 mg-20 mg oral tablet, extended release","--SIMCOR 500 MG-20 MG ORAL TABLET, EXTENDED RELEASE",16030969,9
3824023,niacin-simvastatin,"niacin-simvastatin 500 mg-40 mg tablet, extended release",NA,NA,NA,500 mg-40 mg,"tablet, extended release",10700,NA,NA,Active,9/8/15 9:45,SCM,TRUE,"Simcor 500 mg-40 mg oral tablet, extended release","2674-10311-SIMCOR 500 MG-40 MG ORAL TABLET, EXTENDED RELEASE",16402531,3
2181151,niacin-simvastatin,"niacin-simvastatin 750 mg-20 mg tablet, extended release",NA,NA,NA,750 mg-20 mg,"tablet, extended release",10700,NA,NA,Active,2/22/11 0:47,SCM,TRUE,"Simcor 750 mg-20 mg oral tablet, extended release","2674-9423-SIMCOR 750 MG-20 MG ORAL TABLET, EXTENDED RELEASE",16140523,3
2193092,niacin-simvastatin,"niacin-simvastatin 500 mg-20 mg tablet, extended release",NA,NA,NA,500 mg-20 mg,"tablet, extended release",10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,"Simcor tablet, extended release 500 mg-20 mg","2674-9418-SIMCOR TABLET, EXTENDED RELEASE 500 MG-20 MG",16030969,4
2158293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,TRUE,simv,#NAME?,NA,5
2157292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/17/13 8:43,SCM,TRUE,simva,#NAME?,NA,12
2176241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/22/13 12:17,SCM,TRUE,simvas,#NAME?,NA,7
2770007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/31/12 11:20,SCM,TRUE,simvast,#NAME?,3000252824,2
5275026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/13/12 0:15,SCM,TRUE,simvasta,#NAME?,3000252824,2
2154295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/25/12 0:15,SCM,TRUE,simvastat,#NAME?,3000252824,3
2159254,simvastatin,simvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,3/2/17 10:53,SCM,TRUE,simvastatin,1995--SIMVASTATIN,3000252824,288
2190080,simvastatin,simvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,5/2/13 0:15,SCM,TRUE,simvastatin,1995-2260-SIMVASTATIN,3000271893,3
2162564,simvastatin,simvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,2/22/11 0:47,SCM,TRUE,simvastatin,1995-2261-SIMVASTATIN,3000271894,2
2185085,simvastatin,simvastatin 80 mg tablet,NA,NA,NA,80 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin,1995-2258-SIMVASTATIN,3000475951,2
2178238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/13/16 9:55,SCM,TRUE,simvastatin,#NAME?,3000252824,166
122503,NA,NA,NA,Medication,NA,NA,NA,NA,NA,NA,NA,10/27/16 15:21,SCM,TRUE,simvastatin -,9.00001E+15,3000252824,38931
2175248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/13 0:15,SCM,TRUE,simvastatin (home med),#NAME?,NA,5
6069046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/14/12 0:15,SCM,TRUE,"Simvastatin (zocor) 10 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN (ZOCOR) 10 MG OR TABS, 1 TABLET AT BEDTIME",NA,2
6283016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/24/12 0:15,SCM,TRUE,"Simvastatin (zocor) 20 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN (ZOCOR) 20 MG OR TABS, 1 TABLET AT BEDTIME",NA,2
5551030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/20/12 0:15,SCM,TRUE,"Simvastatin (zocor) 20 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN (ZOCOR) 20 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,2
6217023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/12 0:15,SCM,TRUE,"Simvastatin (zocor) 40 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN (ZOCOR) 40 MG OR TABS, 1 TABLET AT BEDTIME",NA,3
5133011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/4/12 0:15,SCM,TRUE,simvastatin 10 mg daily at bedtime,--SIMVASTATIN 10 MG DAILY AT BEDTIME,NA,2
6159057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/12 0:15,SCM,TRUE,Simvastatin 10 mg or tabs,--SIMVASTATIN 10 MG OR TABS,3000271892,3
4915030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/23/17 12:59,SCM,TRUE,"Simvastatin 10 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN 10 MG OR TABS, 1 TABLET AT BEDTIME",NA,6
5591022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/16/12 0:15,SCM,TRUE,"Simvastatin 10 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN 10 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,6
11296754,simvastatin,simvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,12/22/16 18:08,SCM,TRUE,simvastatin 10 mg oral tablet,1995--SIMVASTATIN 10 MG ORAL TABLET,3000271892,5
2186082,simvastatin,simvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,3/3/17 14:07,SCM,TRUE,simvastatin 10 mg oral tablet,1995-2259-SIMVASTATIN 10 MG ORAL TABLET,3000271892,3299
2156287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/12 0:15,SCM,TRUE,simvastatin 10 mg oral tablet,--SIMVASTATIN 10 MG ORAL TABLET,3000271892,255
6778015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/29/12 0:15,SCM,TRUE,simvastatin 10 mg oral tablet daily,--SIMVASTATIN 10 MG ORAL TABLET DAILY,NA,2
2895012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/21/11 0:15,SCM,TRUE,simvastatin 10 mg oral tablet once daily,--SIMVASTATIN 10 MG ORAL TABLET ONCE DAILY,NA,2
3601056,simvastatin,simvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,5/7/14 7:39,SCM,TRUE,simvastatin 10 mg tablet,1995-2259-SIMVASTATIN 10 MG TABLET,3000271892,297
4508117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/24/11 0:15,SCM,TRUE,simvastatin 10 mg tablet,--SIMVASTATIN 10 MG TABLET,3000271892,5
2184085,simvastatin,simvastatin 10 mg tablet,NA,NA,NA,10 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin 10 mg tablet oral,1995-2259-SIMVASTATIN 10 MG TABLET ORAL,3000271892,7
3121007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/12 0:15,SCM,TRUE,simvastatin 10mg daily,--SIMVASTATIN 10MG DAILY,NA,5
3043018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/18/12 0:15,SCM,TRUE,simvastatin 10mg po daily,--SIMVASTATIN 10MG PO DAILY,NA,2
4069018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/19/12 0:15,SCM,TRUE,simvastatin 10mg qhs,--SIMVASTATIN 10MG QHS,NA,2
2176243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/11 0:15,SCM,TRUE,Simvastatin 20,--SIMVASTATIN 20,15102319,2
2182238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/21/12 0:15,SCM,TRUE,simvastatin 20 mg,--SIMVASTATIN 20 MG,15102319,7
2428010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/12/10 0:15,SCM,TRUE,Simvastatin 20 mg at bedtime,--SIMVASTATIN 20 MG AT BEDTIME,NA,2
2158294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/09 0:15,SCM,TRUE,simvastatin 20 mg daily,--SIMVASTATIN 20 MG DAILY,NA,2
5854047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/4/13 0:15,SCM,TRUE,SIMVASTATIN 20 MG OR TABS,--SIMVASTATIN 20 MG OR TABS,3000271893,14
6228023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 0:15,SCM,TRUE,Simvastatin 20 MG OR TABS 1 TABLET AT BEDTIME,--SIMVASTATIN 20 MG OR TABS 1 TABLET AT BEDTIME,NA,2
6161096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/16/12 0:15,SCM,TRUE,"Simvastatin 20 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN 20 MG OR TABS, 1 TABLET AT BEDTIME",NA,8
4494086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/4/12 0:15,SCM,TRUE,"Simvastatin 20 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN 20 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,9
4274020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/2/12 0:15,SCM,TRUE,Simvastatin 20 mg oral every night at bedtime,--SIMVASTATIN 20 MG ORAL EVERY NIGHT AT BEDTIME,NA,4
11345341,simvastatin,simvastatin,NA,NA,NA,NA,NA,NA,NA,NA,Active,9/23/16 14:40,SCM,TRUE,simvastatin 20 mg oral tablet,1995--SIMVASTATIN 20 MG ORAL TABLET,3000271893,6
2166555,simvastatin,simvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,3/3/17 14:57,SCM,TRUE,simvastatin 20 mg oral tablet,1995-2260-SIMVASTATIN 20 MG ORAL TABLET,3000271893,10033
2178240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/17/15 10:22,SCM,TRUE,simvastatin 20 mg oral tablet,--SIMVASTATIN 20 MG ORAL TABLET,3000271893,875
2237009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/25/12 0:15,SCM,TRUE,simvastatin 20 mg oral tablet daily,--SIMVASTATIN 20 MG ORAL TABLET DAILY,NA,5
4201013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/30/11 0:15,SCM,TRUE,simvastatin 20 mg oral tablet once daily at bedtime,--SIMVASTATIN 20 MG ORAL TABLET ONCE DAILY AT BEDTIME,NA,3
8017014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/28/12 10:47,SCM,TRUE,simvastatin 20 mg po daily,--SIMVASTATIN 20 MG PO DAILY,NA,3
8177083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/13/14 22:18,SCM,TRUE,Simvastatin 20 MG PO TABS,--SIMVASTATIN 20 MG PO TABS,3000271893,4
7785023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/14/13 0:15,SCM,TRUE,"Simvastatin 20 mg po tabs, 1 tablet at bedtime","--SIMVASTATIN 20 MG PO TABS, 1 TABLET AT BEDTIME",NA,2
2177243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/25/13 0:15,SCM,TRUE,Simvastatin 20 mg QHS,--SIMVASTATIN 20 MG QHS,NA,3
3600043,simvastatin,simvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,6/30/14 14:51,SCM,TRUE,simvastatin 20 mg tablet,1995-2260-SIMVASTATIN 20 MG TABLET,3000271893,1019
3920009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/14/12 0:15,SCM,TRUE,simvastatin 20 mg tablet,--SIMVASTATIN 20 MG TABLET,3000271893,10
2185086,simvastatin,simvastatin 20 mg tablet,NA,NA,NA,20 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin 20 mg tablet oral,1995-2260-SIMVASTATIN 20 MG TABLET ORAL,3000271893,33
7388042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/19/15 10:04,SCM,TRUE,simvastatin 20mg,--SIMVASTATIN 20MG,15102319,3
2179232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/30/11 0:15,SCM,TRUE,simvastatin 20mg daily,--SIMVASTATIN 20MG DAILY,NA,8
2181238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,TRUE,simvastatin 20mg daily at bedtime,--SIMVASTATIN 20MG DAILY AT BEDTIME,NA,4
4519013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/20/12 0:15,SCM,TRUE,simvastatin 20mg each night,--SIMVASTATIN 20MG EACH NIGHT,NA,2
2176244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,TRUE,simvastatin 20mg every evening at bedtime,--SIMVASTATIN 20MG EVERY EVENING AT BEDTIME,NA,3
7480015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/12 0:15,SCM,TRUE,Simvastatin 20mg nightly,--SIMVASTATIN 20MG NIGHTLY,NA,2
2970009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/15/12 0:15,SCM,TRUE,Simvastatin 20mg PO daily,--SIMVASTATIN 20MG PO DAILY,NA,2
2153300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/13 0:15,SCM,TRUE,Simvastatin 20mg PO qhs,--SIMVASTATIN 20MG PO QHS,NA,3
2177244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/12 0:15,SCM,TRUE,simvastatin 20mg qhs,--SIMVASTATIN 20MG QHS,NA,8
7388020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/13 0:15,SCM,TRUE,simvastatin 20mg tab,--SIMVASTATIN 20MG TAB,3000271893,10
5517035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/11 0:15,SCM,TRUE,simvastatin 30 mg tablet,--SIMVASTATIN 30 MG TABLET,16639092,2
4623018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/11/12 0:15,SCM,TRUE,simvastatin 40,--SIMVASTATIN 40,15102320,3
2158295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/23/12 0:15,SCM,TRUE,simvastatin 40 mg,--SIMVASTATIN 40 MG,15102320,9
6191018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/7/13 14:13,SCM,TRUE,Simvastatin 40 mg daily,--SIMVASTATIN 40 MG DAILY,NA,3
2154297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/2/12 0:15,SCM,TRUE,Simvastatin 40 mg daily at bedtime,--SIMVASTATIN 40 MG DAILY AT BEDTIME,NA,4
7298024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/6/13 0:15,SCM,TRUE,SIMVASTATIN 40 MG OR TABS,--SIMVASTATIN 40 MG OR TABS,3000271894,12
6165085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/9/12 0:15,SCM,TRUE,Simvastatin 40 MG OR TABS  1 TABLET AT BEDTIME,--SIMVASTATIN 40 MG OR TABS  1 TABLET AT BEDTIME,NA,4
5220025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/12 0:15,SCM,TRUE,"Simvastatin 40 mg or tabs, 1 tab by mouth daily after dinner","--SIMVASTATIN 40 MG OR TABS, 1 TAB BY MOUTH DAILY AFTER DINNER",NA,2
4752014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/13 0:15,SCM,TRUE,"Simvastatin 40 mg or tabs, 1 tablet at bedtime","--SIMVASTATIN 40 MG OR TABS, 1 TABLET AT BEDTIME",NA,11
5403027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/23/12 0:15,SCM,TRUE,"Simvastatin 40 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN 40 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,11
2161567,simvastatin,simvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,3/3/17 20:29,SCM,TRUE,simvastatin 40 mg oral tablet,1995-2261-SIMVASTATIN 40 MG ORAL TABLET,3000271894,9055
2179233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/18/14 21:10,SCM,TRUE,simvastatin 40 mg oral tablet,--SIMVASTATIN 40 MG ORAL TABLET,3000271894,969
4247007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/12 0:15,SCM,TRUE,simvastatin 40 mg oral tablet at bedtime,--SIMVASTATIN 40 MG ORAL TABLET AT BEDTIME,NA,2
2291051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/14/12 0:15,SCM,TRUE,simvastatin 40 mg oral tablet daily,--SIMVASTATIN 40 MG ORAL TABLET DAILY,NA,5
2176245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/6/08 0:15,SCM,TRUE,simvastatin 40 mg oral tablet daily at bedtime,--SIMVASTATIN 40 MG ORAL TABLET DAILY AT BEDTIME,NA,3
4262027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/16/14 17:41,SCM,TRUE,simvastatin 40 mg oral tablet every night at bedtime,--SIMVASTATIN 40 MG ORAL TABLET EVERY NIGHT AT BEDTIME,NA,2
2574008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/11 0:15,SCM,TRUE,simvastatin 40 mg oral tablet once daily,--SIMVASTATIN 40 MG ORAL TABLET ONCE DAILY,NA,2
8016035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/13 0:15,SCM,TRUE,simvastatin 40 mg oral tablet-home medication,--SIMVASTATIN 40 MG ORAL TABLET-HOME MEDICATION,NA,3
7222085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/24/12 0:15,SCM,TRUE,Simvastatin 40 mg oral tabs 1 TABLET AT BEDTIME,--SIMVASTATIN 40 MG ORAL TABS 1 TABLET AT BEDTIME,NA,2
4243022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/11 0:15,SCM,TRUE,simvastatin 40 mg PO QHS,--SIMVASTATIN 40 MG PO QHS,NA,2
7867093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/6/13 8:58,SCM,TRUE,"Simvastatin 40 mg po tabs, 1 tablet at bedtime","--SIMVASTATIN 40 MG PO TABS, 1 TABLET AT BEDTIME",NA,3
6087072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/7/13 0:15,SCM,TRUE,Simvastatin 40 mg qhs,--SIMVASTATIN 40 MG QHS,NA,5
3600044,simvastatin,simvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,8/31/15 7:55,SCM,TRUE,simvastatin 40 mg tablet,1995-2261-SIMVASTATIN 40 MG TABLET,NA,1117
3915004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/11/12 0:15,SCM,TRUE,simvastatin 40 mg tablet,--SIMVASTATIN 40 MG TABLET,NA,11
5407049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/11/12 0:15,SCM,TRUE,Simvastatin 40 mg tablet once daily at bedtime,--SIMVASTATIN 40 MG TABLET ONCE DAILY AT BEDTIME,NA,3
2185087,simvastatin,simvastatin 40 mg tablet,NA,NA,NA,40 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin 40 mg tablet oral,1995-2261-SIMVASTATIN 40 MG TABLET ORAL,3000271894,44
2175252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/12 0:15,SCM,TRUE,simvastatin 40mg,--SIMVASTATIN 40MG,15102320,5
2153301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/12 0:15,SCM,TRUE,simvastatin 40mg daily,--SIMVASTATIN 40MG DAILY,NA,16
2179234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,TRUE,simvastatin 40mg daily at bedtime,--SIMVASTATIN 40MG DAILY AT BEDTIME,NA,5
2244006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/11 7:18,SCM,TRUE,simvastatin 40mg each night,--SIMVASTATIN 40MG EACH NIGHT,NA,4
2157295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/5/11 0:15,SCM,TRUE,simvastatin 40mg every evening,--SIMVASTATIN 40MG EVERY EVENING,NA,2
6563029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/3/12 0:15,SCM,TRUE,simvastatin 40mg every night at bedtime,--SIMVASTATIN 40MG EVERY NIGHT AT BEDTIME,NA,2
4348059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/29/12 0:15,SCM,TRUE,simvastatin 40mg PO daily,--SIMVASTATIN 40MG PO DAILY,NA,3
2180240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/21/13 0:15,SCM,TRUE,Simvastatin 40mg PO qhs,--SIMVASTATIN 40MG PO QHS,NA,9
6274045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/11/12 0:15,SCM,TRUE,Simvastatin 40mg qHS,--SIMVASTATIN 40MG QHS,NA,3
8128028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/29/13 0:15,SCM,TRUE,Simvastatin 40mg tab,--SIMVASTATIN 40MG TAB,15258424,5
6751037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/22/12 0:15,SCM,TRUE,"Simvastatin 5 mg or tabs, 1 tablet at bedtime (home med)","--SIMVASTATIN 5 MG OR TABS, 1 TABLET AT BEDTIME (HOME MED)",NA,2
2183094,simvastatin,simvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,2/28/17 13:46,SCM,TRUE,simvastatin 5 mg oral tablet,1995-2262-SIMVASTATIN 5 MG ORAL TABLET,3000271891,294
2176247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/8/12 14:24,SCM,TRUE,simvastatin 5 mg oral tablet,--SIMVASTATIN 5 MG ORAL TABLET,3000271891,21
3607032,simvastatin,simvastatin 5 mg tablet,NA,NA,NA,5 mg,tablet,10700,NA,NA,Active,6/13/13 0:15,SCM,TRUE,simvastatin 5 mg tablet,1995-2262-SIMVASTATIN 5 MG TABLET,3000271891,33
3247009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/24/13 0:15,SCM,TRUE,simvastatin 60 mg oral tablet,--SIMVASTATIN 60 MG ORAL TABLET,16638813,3
6093071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/7/12 0:15,SCM,TRUE,"Simvastatin 80 mg or tabs, 1 tablet daily","--SIMVASTATIN 80 MG OR TABS, 1 TABLET DAILY",NA,2
2160572,simvastatin,simvastatin 80 mg tablet,NA,NA,NA,80 mg,tablet,10700,NA,NA,Active,3/2/17 12:23,SCM,TRUE,simvastatin 80 mg oral tablet,1995-2258-SIMVASTATIN 80 MG ORAL TABLET,3000475951,2149
2180241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/13/13 0:15,SCM,TRUE,simvastatin 80 mg oral tablet,--SIMVASTATIN 80 MG ORAL TABLET,3000475951,286
2152302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/22/11 0:15,SCM,TRUE,simvastatin 80 mg PO daily,--SIMVASTATIN 80 MG PO DAILY,NA,3
3636012,simvastatin,simvastatin 80 mg tablet,NA,NA,NA,80 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin 80 mg tablet,1995-2258-SIMVASTATIN 80 MG TABLET,3000475951,121
4503097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/8/11 0:15,SCM,TRUE,simvastatin 80 mg tablet,--SIMVASTATIN 80 MG TABLET,3000475951,4
2188080,simvastatin,simvastatin 80 mg tablet,NA,NA,NA,80 mg,tablet,10700,NA,NA,Active,2/24/12 21:50,SCM,TRUE,simvastatin 80 mg tablet oral,1995-2258-SIMVASTATIN 80 MG TABLET ORAL,3000475951,10
2175254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/12 0:15,SCM,TRUE,simvastatin 80mg daily,--SIMVASTATIN 80MG DAILY,NA,9
2179236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/24/12 21:50,SCM,TRUE,simvastatin 80mg daily at bedtime,--SIMVASTATIN 80MG DAILY AT BEDTIME,NA,2
2825006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/14/11 0:15,SCM,TRUE,simvastatin 80mg each night,--SIMVASTATIN 80MG EACH NIGHT,NA,2
2153303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/14/12 0:15,SCM,TRUE,simvastatin 80mg po daily,--SIMVASTATIN 80MG PO DAILY,NA,4
2156292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/3/12 14:30,SCM,TRUE,simvastatin OR,#NAME?,15163220,2
4482030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/4/12 0:15,SCM,TRUE,"Simvastatin or, 1 tab daily (home med)","--SIMVASTATIN OR, 1 TAB DAILY (HOME MED)",NA,2
4897025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/12 0:15,SCM,TRUE,simvastatin oral tablet,#NAME?,15163220,3
6437016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/13/12 0:15,SCM,TRUE,Simvastatin Tab 10 MG,--SIMVASTATIN TAB 10 MG,3000271892,7
